Name,Description,Price,Image URL,Product URL
"Inland AV23 3-sits soffa
Vidar 4 Denim Blue 733-svarta ben","Inland AV23 3-sits soffa från &Tradition är skapad av Torbjørn Anderssen och Espen Voll med fokus på överlägsen komfort inom en tydligt definierad arkitektonisk ram. Den låga formen, djupa sittytan och höga armstöden ger Inland AV23 en inbjudande känsla. Stålbasen ger soffan en svävande karaktär, i linje med skaparnas vision. Inland AV23 soffan kombinerar komfort och stil på ett elegant sätt.",44 396 kr,https://www.nordicnest.se/assets/blobs/tradition-inland-av23-3-sits-soffa-vidar-4-denim-blue-733-svarta-ben/582305-01_1_ProductImageMain-f463be5dca.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/inland-av23-3sits-soffa/?variantId=582305-01
"In Situ hörnsoffa configuration 5
Ecriture 240-Black",In Situ hörnsoffa configuration 5 från Muuto är en stor hörnsoffa med ett modernt och avskalat formspråk. Hörnsoffan har inga armstöd samt en schäslong på vänster sida för en inbjudande känsla. Alla färdigkonfigurerade soffor från In Situ-serien kan byggas ut och förändras efter behov.,74 495 kr,https://www.nordicnest.se/assets/blobs/muuto-in-situ-hornsoffa-configuration-5-ecriture-240-black/582937-01_1_ProductImageMain-3ea130d6c2.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/muuto/in-situ-hornsoffa-configuration-5/?variantId=582937-01
"Rico divan bouclé vänster
Sand",Rico divan bouclé vänster från Ferm Living har en fast sittkomfort med en omfamnande soffrygg. Den maffiga divanen Rico är klädd i ett snyggt bouclétyg med grov struktur som ger ytterligare en dimension till möbeln. Utforska gärna Rico-seriens alla färger och modeller för att sätta ihop en snygg och bekväm soffgrupp som passar perfekt i just ditt hem.,28 125 kr,https://www.nordicnest.se/assets/blobs/ferm-living-rico-divan-boucle-vanster-sand/574784-01_1_ProductImageMain-d72daf4007.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/rico-divan-boucle-vanster/?variantId=574784-01
"Bleck 2-sits soffa
Bok-white-foss 0212","Bleck 2-sits soffa är en bekväm och inbjudande möbel som passar i alla hem. Designad av TAF Studio, har denna soffa en robust konstruktion och en tidlös design. Serien Bleck erbjuder en harmonisk balans mellan komfort och estetik. Tillverkad med omsorg för att garantera långvarig hållbarhet.",67 605 kr,https://www.nordicnest.se/assets/blobs/garsnas-bleck-2-sits-soffa-bok-white-foss-0212/592024-01_1_ProductImageMain-5d3d8494c7.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/garsnas/bleck-2sits-soffa/?variantId=592024-01
"Eave 96 modulsoffa konfiguration 8
Audo Bouclé 02 (Beige)","Eave är en perfekt blandning av stil och komfort, en generös soffa som uppmuntrar till avkoppling. De böjda stoppade armstöden är vad som ger soffan sin unika karaktär. Därför har man hämtat namnet från engelskans ord för ""takfot"" - ""eave"", som är takets nedre kanter som hänger ut över väggen och påminner om soffans armstöd. Soffan är stoppad med skum och står på en stabil träram.",36 946 kr,https://www.nordicnest.se/assets/blobs/audo-copenhagen-eave-96-modulsoffa-konfiguration-8-audo-boucle-02-beige/594228-01_1_ProductImageMain-1a0cad2ec8.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/audo-copenhagen/eave-96-modulsoffa-konfiguration-8/?variantId=594228-01
"Dandy 4-sits soffa
Geneva Shingle 2854/120-ekben",Dandy 4-sits soffa från svenska Massproductions är designad av Chris Martin med ett rundat lätt utåtsluttat ryggstöd och fyra smala ben. Tack vare soffans runda former kan den med fördel placera mitt i ett rum.,64 995 kr,https://www.nordicnest.se/assets/blobs/massproductions-dandy-4-sits-soffa-geneva-shingle-2854120-ekben/569768-01_1_ProductImageMain-2f10aa7d89.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/massproductions/dandy-4sits-soffa/?variantId=569768-01
"Wind 3-sits soffa
chinos green (grön)","Byt ut din gamla soffa och uppgradera med den lyxiga varianten Wind från Broste Copenhagen. Denna soffa har ett modernt formspråk, tillverkad i plywood och solid furu med klädsel i trendig sammet och smala ben i betsad ek. Soffan är stoppad med CME-skum vilket ger en hög känsla av komfort men även stabilitet. Det mjuka, fina tyget är förutom att det är fint att se på vattenresistent vilket är perfekt om olyckan är framme. En soffa perfekt för dig som vill ha något snyggt, trendigt och bekvämt men samtidigt tåligt! Välj mellan olika färger.",22 939 kr,https://www.nordicnest.se/assets/blobs/broste-copenhagen-wind-3-sits-soffa-chinos-green-gron/p_32037-01-01-a5a34a45b1.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/broste-copenhagen/wind-3-sits-soffa/?variantId=32037-01
"Rar 2-sits soffa
Omaha leather cognac","Möbler
/
Soffor & Fåtöljer
/
Soffor
/
Rar 2-sits soffa",24 654 kr,https://www.nordicnest.se/assets/blobs/normann-copenhagen-rar-2-sits-soffa-omaha-leather-cognac/637305-01_1_ProductImageMain-504147480f.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/normann-copenhagen/rar-2sits-soffa/?variantId=637305-01
"Turn soffa 2-sits
Pasadena (randig)","Turn soffa från danska Ferm Living är en modern 2-sits soffa som har designats i samarbete med designstudion Says Who. Soffan är tillverkad i en härlig ullmix och har en snygg, feminin design med nätta ben i lackerad metall. Sittdynan är tvåfärgad vilket betyder att du kan vända den och få till ett personligt uttryck. Soffan har snygga, dekorativa detaljer och blir verkligen en central punkt i ditt vardagsrum.",22 849 kr,https://www.nordicnest.se/assets/blobs/ferm-living-turn-soffa-2-sits-pasadena-randig/574809-01_1_ProductImageMain-0b1608e521.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/turn-soffa-2-sits/?variantId=574809-01
"Flaneur soffa 3-sits
Indianskop 15-antique brass",Flaneur soffa 3-sits från Gubi från Gubi är en djup soffa med låga armstöd som känns både modern och klassisk. De nätta metallbenen gör att soffan nästan ser ut att sväva strax ovanför golvet vilket blir en snygg kontrast till den annars robusta konstruktionen.,40 599 kr,https://www.nordicnest.se/assets/blobs/gubi-flaneur-soffa-3-sits-indianskop-15-antique-brass/577746-01_1_ProductImageMain-e519e09501.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/gubi/flaneur-soffa_735130/?variantId=577746-01
"Inland AV23 3-sits soffa
Clay 0014-polished aluminium","Inland AV23 3-sits soffa från &Tradition är skapad av Torbjørn Anderssen och Espen Voll med fokus på överlägsen komfort inom en tydligt definierad arkitektonisk ram. Den låga formen, djupa sittytan och höga armstöden ger Inland AV23 en inbjudande känsla. Stålbasen ger soffan en svävande karaktär, i linje med skaparnas vision. Inland AV23 soffan kombinerar komfort och stil på ett elegant sätt.",41 858 kr,https://www.nordicnest.se/assets/blobs/tradition-inland-av23-3-sits-soffa-clay-0014-polished-aluminium/587768-01_1_ProductImageMain-4127df169e.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/inland-av23-3sits-soffa/?variantId=587768-01
"Rico soffa 4-sits
Brushed offwhite",Rico soffa 4-sits från Ferm Living har en fast sittkomfort med en omfamnande soffrygg. De mjuka böljande formerna ger verkligen Rico-soffan ett unikt uttryck. Utforska gärna Rico-seriens alla färger och modeller för att sätta ihop en snygg och bekväm soffgrupp som passar dina behov och ditt hem.,28 710 kr,https://www.nordicnest.se/assets/blobs/ferm-living-rico-soffa-4-sits-brushed-offwhite/574780-01_1_ProductImageMain-8693cb16ae.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/rico-soffa-4sits/?variantId=574780-01
"Rest soffa
3-sits tyg steelcut trio 515 rose, ekben","Rest soffa från Muuto är designad av Anderssen & Voll och har ett inbjudande utseende. Detaljer som den raka baksidan kombinerad med mjuka plymåer ger en intressant kontrast. Tillverkad med en stålbas och en träram, erbjuder soffan både hållbarhet och stil. Plymåer fyllda med kallskum och fjädrar gör den extra bekväm, perfekt för att koppla av i ditt hem.",44 995 kr,https://www.nordicnest.se/assets/blobs/muuto-rest-soffa-3-sits-tyg-steelcut-trio-515-rose-ekben/rest_soffa_rosa_steelcut_ek-ben_260-6e9ca92023.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/muuto/rest-soffa/?variantId=552312-01
"Outline soffa 3-sits tyg
Ecriture 240-Polished Aluminum","Soffan Outline från Muuto är designad av de norska formgivarna Anderssen och Voll. Inspirationen till soffan har designduon hämtat från modern arkitektur, vilket speglar sig hur delarna i soffan överlappar varandra. Soffan har en stilren och kantig design som känns väldigt inbjudande. Tack vare soffans generösa sittdjup och höga armstöd är den skön att krypa upp i. Kallskummet i soffan gör att den är mjuk att sitta i och att den bibehåller sin form. De höga och tunna benen ger den även ett luftigt intryck.",39 196 kr,https://www.nordicnest.se/assets/blobs/muuto-outline-soffa-3-sits-tyg-ecriture-240-polished-aluminum/582975-01_1_ProductImageMain-7b908239e0.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/muuto/outline-soffa-3-sits-tyg/?variantId=582975-01
"Wind schäslong
chinos green (grön)","Sätt en lyxig och elegant prägel på ditt vardagsrum med Wind schäslong från det danska varumärket Broste Copenhagen. Schäslongen är ett lite elegantare alternativ till den klassiska soffan och är byggd med en stomme av plywood och solid furu. Möbeln är klädd med ett lyxigt, mjukt sammetstyg och har en stoppning av CME-skum vilket ger både stabilitet och hög komfort. Som kontrast till det fina tyget har schäslongen smala ben i mörkbetsad ek vilket ger karaktär. Wind finns i flera trendriktiga färger och blir med sin design en riktig klenod i ditt hem!",21 409 kr,https://www.nordicnest.se/assets/blobs/broste-copenhagen-wind-schaslong-chinos-green-gron/p_32036-01-01-3b2c295321.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/broste-copenhagen/wind-schaslong/?variantId=32036-01
"Stay dagbädd
tyg grön, stomme i oljad ek",Stay dagbädd från A2 är designad av Sara Larsson och är den perfekta kombinationen av komfort och elegans. Med vackra läderdetaljer blir den en tidlös möbel som ser fantastisk ut i alla rum. Den inkluderar ett litet sidobord som kompletterar dagbädden och skapar en inbjudande reträtt för avkoppling.,29 500 kr,https://www.nordicnest.se/assets/blobs/a2-stay-dagbadd-tyg-gron-stomme-i-oljad-ek/stay-oljad-gr%C3%B6n-95b04a7242.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/a2/stay-dagbadd/?variantId=554512-01
"Offset lös klädsel till soffa 2-sits
Logan Sand","Offset lös klädsel till soffa 2-sits från Audo Copenhagen ger din soffa nytt liv med sin avtagbara och tvättbara yta. Tillverkad av en specialgjord blandning av bomull och linne, erbjuder den tre tidlösa färger. Den mjuka och naturliga klädseln bidrar med en avslappnad silhuett till soffan, vilket ger en känsla av avslappnad elegans till rummet. Perfekt för att förnya din Offset-soffa designad av Norm Architects.",13 595 kr,https://www.nordicnest.se/assets/blobs/audo-copenhagen-offset-los-kladsel-till-soffa-2-sits-logan-sand/632834-01_1_ProductImageMain-4713ce0520.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/audo-copenhagen/offset-los-kladsel-till-soffa-2sits/?variantId=632834-01
"Scandi Days
5-sits U-Soffa Florenz med Divan Höger
Grå/Beige",Lär känna Florenz 4-sits u-soffa med Divan! En härlig soffa med drömmig komfort i mjuk tygklädsel. Soffans klassiskt skandinaviska design förstärks av de raka träbenen i oljad ek och ger ditt vardagsrum ett stilrent uttryck som håller stilen år efter år. Till soffan medföljer dekorativa prydnadskuddar för extra komfort och stil. Tack vare soffans avtagbara klädsel på rygg- och sittdynor samt vändbara ryggdynor förenklas soffans skötsel och hållbarheten förlängs!,17 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-divansoffa-sch%C3%A4slongsoffa-5-sits-u-soffa-florenz-med-divan-h%C3%B6ger-gr%C3%A5beige/B000000376(1)-763e3b90d8.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/divansoffa-sch%C3%A4slongsoffa/4-sits-soffa-med-divan/5-sits-u-soffa-florenz-med-divan-h%C3%B6ger-gr%C3%A5beige-plg74-v3062210
"4-sits Soffa Florenz
Grå/Beige",Lär känna Florenz 4-sits soffa! En härlig soffa med drömmig komfort i mjuk tygklädsel. Soffans klassiskt skandinaviska design förstärks av de raka träbenen i oljad ek och ger ditt vardagsrum ett stilrent uttryck som håller stilen år efter år. Till soffan medföljer dekorativa prydnadskuddar för extra komfort och stil. Tack vare soffans avtagbara klädsel på rygg- och sittdynor samt vändbara ryggdynor förenklas soffans skötsel och hållbarheten förlängs!,8 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-4-sits-soffa-florenz-gr%C3%A5beige/B000000307(1)-9c702e4a55.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/4-sits-soffa/4-sits-soffa-florenz-gr%C3%A5beige-plg72-v3062141
"3-sits Soffa Florenz med Divan Vänster
Grå/Beige",Lär känna Florenz 3-sits soffa med Divan! En härlig divansoffa med drömmig komfort i mjuk tygklädsel. Soffans klassiskt skandinaviska design förstärks av de raka träbenen i oljad ek och ger ditt vardagsrum ett stilrent uttryck som håller stilen år efter år. Till soffan medföljer dekorativa prydnadskuddar för extra komfort och stil. Tack vare soffans avtagbara klädsel på rygg- och sittdynor samt vändbara ryggdynor förenklas soffans skötsel och hållbarheten förlängs!,12 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-divansoffa-sch%C3%A4slongsoffa-3-sits-soffa-florenz-med-divan-v%C3%A4nster-gr%C3%A5beige/B000000270(1)-68453dd152.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/divansoffa-sch%C3%A4slongsoffa/3-sits-soffa-florenz-med-divan-v%C3%A4nster-gr%C3%A5beige-plg71-v3062104
"3-sits Soffa Florenz med Schäslong Höger
Grå/Beige",Lär känna Florenz 3-sits soffa med Schäslong! En härlig schäslongsoffa med drömmig komfort i mjuk tygklädsel. Soffans klassiskt skandinaviska design förstärks av de raka träbenen i oljad ek och ger ditt vardagsrum ett stilrent uttryck som håller stilen år efter år. Till soffan medföljer dekorativa prydnadskuddar för extra komfort och stil. Tack vare soffans avtagbara klädsel på rygg- och sittdynor samt vändbara ryggdynor förenklas soffans skötsel och hållbarheten förlängs!,13 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-divansoffa-sch%C3%A4slongsoffa-3-sits-soffa-florenz-med-sch%C3%A4slong-h%C3%B6ger-gr%C3%A5beige/B000000271(1)-d97499e4d4.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/divansoffa-sch%C3%A4slongsoffa/3-sits-soffa-florenz-med-sch%C3%A4slong-h%C3%B6ger-gr%C3%A5beige-plg70-v3062105
"4-sits Soffa Florenz Hel dyna
Grå/Beige",Lär känna Florenz 4-sits soffa med hel dyna! En härlig soffa med drömmig komfort i mjuk tygklädsel. Soffans klassiskt skandinaviska design förstärks av de raka träbenen i oljad ek och ger ditt vardagsrum ett stilrent uttryck som håller stilen år efter år. Soffan har hel dyna och medföljande dekorativa prydnadskuddar för extra komfort och stil. Tack vare soffans avtagbara klädsel på rygg- och sittdynor samt vändbara ryggdynor förenklas soffans skötsel och hållbarheten förlängs!,8 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-4-sits-soffa-florenz-hel-dyna-gr%C3%A5beige/B000000306(1)-c698f76f17.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/4-sits-soffa/4-sits-soffa-florenz-hel-dyna-gr%C3%A5beige-plg73-v3062140
"Scandi Days
4-sits Soffa med Schäslong Menard Höger
Beige","Menard är en modern och avskalad soffa med schäslong i slitstark manchesterklädsel. De rena former och smala benen i svartlackerad stål är en blinkning till den industriella stilen. De höga benen gör det dessutom lättare att komma åt med dammsugaren. Soffans och sittplymåer är stoppade med polyeter, kallskum och fiber vilket tillsammans med det generösa sittdjupet gör att du bjuds på en skön komfort för socialt umgänge och sena filmkvällar. De fyra matchande kuddarna som ingår ger dig ett bra extra stöd och bidrar ytterligare till komforten.",15 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-divansoffa-sch%C3%A4slongsoffa-4-sits-soffa-med-sch%C3%A4slong-menard-h%C3%B6ger-beige/1491875(5)-733d3e1546.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/divansoffa-sch%C3%A4slongsoffa/4-sits-soffa-med-sch%C3%A4slong-menard-h%C3%B6ger-beige-p1232838-v991875
Soffa Malley 4-sits med Schäslong Vänster,Malley är en komfort och stilren soffa med en schäslong på vänster sida. Med sina raka linjer och sitt moderna utseende tar den rummen i ditt hem till nya höjder.,8 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-soffa-malley-4-sits-med-sch%C3%A4slong-v%C3%A4nster/1490053(27)-c2b2194735.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/divansoffa-sch%C3%A4slongsoffa/4-sits-soffa-med-divan/soffa-malley-4-sits-med-sch%C3%A4slong-v%C3%A4nster-p645075-v990053
"Manor House
Soffgrupp Walton Lyx 3-sits+2-sits+Fåtölj Sammet
Mörkgrå","Walton Lyx är soffgruppen med pondus och charm. Den rustika framtoningen och klassiska designen är karaktäristiska för den historiskt brittiska stilen i sann Chesterfield-anda. Vackert knappbeströdda möbler av god kvalitet blir ett stilfullt statement som ger tyngd åt ditt vardagsrum. Möblernas stoppade sitsar garanterar hög komfort och du sitter skönt och bekvämt i våra Walter Lyx - möbler. Med en 2-sits, 3-sits och en fåtölj ur samma serie får du ett enhetligt vardagsrum på nolltid och den estetiska dynamiken gör att ditt hem ser ut att vara närmast hämtat ur ett interiörmagasin.",17 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-soffgrupp-soffgrupp-walton-lyx-3-sits-2-sits-f%C3%A5t%C3%B6lj-sammet-m%C3%B6rkgr%C3%A5/688633(1)-6dd22ab913.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/soffgrupp/soffgrupp-walton-lyx-3-sits-2-sits-f%C3%A5t%C3%B6lj-sammet-m%C3%B6rkgr%C3%A5-p600918-v272307
Soffa Malley 4-sits med Schäslong Höger,"Malley är en 3-sits soffa med en vändbar divan, ett perfekt sätt för dig att sträcka ut dig i soffan efter en lång dag eller för att enkelt skapa fler sittplatser. Med sitt subtila och charmiga utseende blir det hemmets höjdpunkt - alla dagar i veckan.",8 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-divansoffa-sch%C3%A4slongsoffa-soffa-malley-4-sits-med-sch%C3%A4slong-h%C3%B6ger/1490082(25)-0853dcb901.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/divansoffa-sch%C3%A4slongsoffa/soffa-malley-4-sits-med-sch%C3%A4slong-h%C3%B6ger-p645073-v990082
"3-sits Soffa Elise
Beige Teddy","Elise 3-sits soffa fångar upp den bubbliga, mjuka designtrenden och erbjuder en perfekt balans mellan stil och komfort. Med sin mjuka klädsel och generösa sittdjup bidrar Elise bubbelsoffa till ett inbjudande och modernt vardagsrum. De diskreta svarta plastbenen och den stabila träramen kompletterar soffans moderna design, vilket tillsammans med de breda armstöden och bulliga design gör den till ett statement i ditt vardagsrum.",9 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-/2297070(1)-7b6ec334f1.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/3-sits-soffa/3-sits-soffa-elise-beige-teddy-p1797070
"Scandi Days
4-sits Soffa Menard","Menard är en modern och avskalad soffa i fin tygklädsel. De rena formerna och smala benen i svartlackerad stål är en blinkning till den industriella stilen. De höga benen gör det dessutom lättare att komma åt med dammsugaren. Soffans och sittplymåer är stoppade med polyeter, kallskum och fiber vilket tillsammans med det generösa sittdjupet gör att du bjuds på en skön komfort för socialt umgänge och sena filmkvällar. De fyra matchande kuddarna som ingår ger dig ett bra extra stöd och bidrar ytterligare till komforten.",10 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-4-sits-soffa-4-sits-soffa-menard/1981479(1)-00a21815d2.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/4-sits-soffa/4-sits-soffa-menard-p1232836-v1481479
"U-modulsoffa Columbus med Divan Vänster Sammet
Mörkgrå",Columbus är en trendig och personlig modulsoffa. Det mjuka sammetstyget ger en elegant och stilfull känsla. Modulerna är flyttbara och du kan själv placera dem och anpassa efter egen stil och inredning. Varje modul har en medföljande dekorationskudde som blir en snygg detalj och extra touch.,23 499 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-modulsoffa-komplett-modulsoffa-u-modulsoffa-columbus-med-divan-v%C3%A4nster-sammet-m%C3%B6rkgr%C3%A5/697048(1)-289e710abc.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/modulsoffa/komplett-modulsoffa/u-modulsoffa-columbus-med-divan-v%C3%A4nster-sammet-m%C3%B6rkgr%C3%A5-p646063-v281070
"Soffgrupp Webber 3+2+1
Midnattsblå/Mässing",Webber är en soffgrupp med lyx och stil. Exklusivt tyg och stilrena ben med hjul är en stilsäker kombination. Det generösa sittdjupet och ordentligta bredden ger en god sittkomfort där du både sitter upp och ligger ner bekvämt.,21 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-soffgrupp-howard-soffgrupp-soffgrupp-webber-3-2-1-midnattsbl%C3%A5m%C3%A4ssing/1006461-6bb0324b51.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/soffgrupp/howard-soffgrupp/soffgrupp-webber-3-2-1-midnattsbl%C3%A5m%C3%A4ssing-p600048-v506461
"Scandi Days
Soffa m. Schäslong Menard Compact 4-sits
Beige",No description exists for this product!,12 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-divansoffa-sch%C3%A4slongsoffa-4-sits-soffa-med-divan-soffa-m-sch%C3%A4slong-menard-compact-4-sits-beige/2282341(1)-ee5cc5eb6a.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/divansoffa-sch%C3%A4slongsoffa/4-sits-soffa-med-divan/soffa-m-sch%C3%A4slong-menard-compact-4-sits-beige-p1784604-v1782341
"Elise 3-sits Bubblig Soffa med Divan Höger
Beige Teddy","Elise 3-sits soffa med divan fångar upp den bubbliga, mjuka designtrenden och erbjuder en perfekt balans mellan stil och komfort. Med sin mjuka klädsel och generösa sittdjup bidrar Elise bubbelsoffa till ett inbjudande och modernt vardagsrum. De diskreta svarta plastbenen och den stabila träramen kompletterar soffans moderna design, vilket tillsammans med de breda armstöden och bulliga design gör den till ett statement i ditt vardagsrum.",15 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-elise-3-sits-bubblig-soffa-med-divan-h%C3%B6ger-beige-teddy/SYN0008850(1)-b5834f7160.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/h%C3%B6rnsoffor/elise-3-sits-bubblig-soffa-med-divan-h%C3%B6ger-beige-teddy-p3059999
"Scandi Days
3-sits Soffa med Schäslong Menard Vänster Tvättbar & avtagbar klädsel
Beige","Menard är en klassisk och välkomnande soffa med schäslong i linneliknande kvalitet. Soffans klädsel går hela vägen ner till golvet och täcker soffans nätta metallben vilket ger en ombonad och omslutande känsla. Trots soffans kappa gör de höga benen det lättare att komma åt med dammsugaren. Menards sittplymåer är stoppade med polyeter, kallskum och fiber vilket tillsammans med det generösa sittdjupet gör att du bjuds på en skön komfort för socialt umgänge och sena filmkvällar. Till soffan ingår flera rygg- och prydnadskuddar i matchande klädsel vilket gör den perfekt för mysiga kvällar framför tv:n.",15 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-divansoffa-sch%C3%A4slongsoffa-3-sits-soffa-med-sch%C3%A4slong-menard-v%C3%A4nster-tv%C3%A4ttbar-&-avtagbar-kl%C3%A4dsel-beige/1903837(1)-23c4fd5c44.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/divansoffa-sch%C3%A4slongsoffa/3-sits-soffa-med-sch%C3%A4slong-menard-v%C3%A4nster-tv%C3%A4ttbar-avtagbar-kl%C3%A4dsel-beige-p1654409-v1403837
"Rossita Djup 3-sits L Soffa med Schäslong Vänster
Ljus Beige","Rossita är en 3-sits L-soffa med schäslong i skandinavisk design som erbjuder svårslagen komfort och stil. Soffans klassiska formspråk har moderna inslag vilket gör den till en favorit år efter år. Med mjukt vadderade sitt- och ryggplymåer, generöst sittdjup och härlig schäslong att slänga upp fötterna på har Rossita en komfort som gör att man gärna spenderar hela kvällen i soffan. Hitta din favorit bland flera olika modeller, material och färger!",15 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-divansoffa-sch%C3%A4slongsoffa-rossita-djup-3-sits-l-soffa-med-sch%C3%A4slong-v%C3%A4nster-ljus-beige/SYN0015305(1)-c705f3a0a8.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/divansoffa-sch%C3%A4slongsoffa/rossita-djup-3-sits-l-soffa-med-sch%C3%A4slong-v%C3%A4nster-ljus-beige-p3067488
"U-soffa Nevada XL Divan Höger
Antracit",Nevada är en mycket bekväm och stabil soffa. Med stilren design är Nevada en lättmatchad soffa som passar in i de flesta stilar och inredningar. Soffan har en stabil stomme och sitsplymåer med 30 kg polyeterskum för en medelfast komfort. I den här rymliga u-soffan med både divan och öppet avslut kan du njuta av mysiga filmkvällar i gott sällskap. Du kommer garanterat att trivas i din Nevada-soffa!,9 899 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-u-soffa-u-soffa-nevada-xl-divan-h%C3%B6ger-antracit/2291110(1)-e21cfdebc4.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/u-soffa/u-soffa-nevada-xl-divan-h%C3%B6ger-antracit-p76931-v1791110
"Scandi Days
3-sits Soffa Menard","Menard är en modern och avskalad soffa i fin tygklädsel. De rena formerna och smala benen i svartlackerad stål är en blinkning till den industriella stilen. De höga benen gör det dessutom lättare att komma åt med dammsugaren. Soffans och sittplymåer är stoppade med polyeter, kallskum och fiber vilket tillsammans med det generösa sittdjupet gör att du bjuds på en skön komfort för socialt umgänge och sena filmkvällar. De fyra matchande kuddarna som ingår ger dig ett bra extra stöd och bidrar ytterligare till komforten.",9 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-3-sits-soffa-3-sits-soffa-menard/1981476(1)-b3de9a130c.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/3-sits-soffa/3-sits-soffa-menard-p1232837-v1481476
"Djup Soffa 3-sits m. Divan Narender
Beige",No description exists for this product!,16 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-soffor-divansoffa-sch%C3%A4slongsoffa-djup-soffa-3-sits-m-divan-narender-beige/2097408(10)-21317bb0a9.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/soffor/divansoffa-sch%C3%A4slongsoffa/djup-soffa-3-sits-m-divan-narender-beige-p1597408
